Transaction_Amount,Transaction_Time,Customer_Age,Customer_Region,Merchant_Category,Card_Type,Transaction_Mode,Previous_Fraud_Flag,Fraud
4022.4,16.3,20,North,Health,Credit,ATM,0,0
1394.5,895.7,44,South,Food,Credit,ATM,0,0
1054.3,12.7,26,North,Retail,Debit,POS,0,0
4787.3,1.2,57,South,Travel,Prepaid,ATM,0,0
45.3,957.4,40,North,Health,Prepaid,Online,0,0
4989.1,209.5,24,North,Food,Credit,Online,1,0
3384.4,213.1,34,South,Retail,Credit,ATM,0,0
4142.5,1059.2,54,North,Travel,Prepaid,ATM,0,1
1473.8,55.2,24,West,Travel,Debit,Online,0,0
72.6,376,47,South,Retail,Debit,Online,0,0
3689.6,161.9,30,South,Health,Credit,ATM,0,0
4170.9,867.9,35,West,Health,Debit,Online,0,0
3702.6,1084,48,North,Food,Credit,ATM,0,0
715.1,1277,39,West,Electronics,Debit,POS,0,0
3767.4,294.7,31,South,Food,Credit,ATM,0,0
3844.8,93.5,35,West,Food,Debit,ATM,0,0
3293,82,52,North,Food,Credit,POS,0,0
3830.8,555.4,34,West,Retail,Prepaid,ATM,0,0
4229.8,2915.9,36,South,Travel,Prepaid,ATM,0,0
3068.4,245.6,48,North,Travel,Prepaid,POS,0,0
443.9,296.7,56,South,Electronics,Prepaid,Online,0,0
2438.7,106.3,53,South,Health,Credit,Online,0,0
389.2,930.3,32,East,Food,Debit,Online,0,1
2038.3,1139,46,South,Retail,Credit,Online,0,0
2036.1,1029.8,57,South,Retail,Credit,Online,1,0
331,1974.2,33,North,Food,Credit,POS,0,0
1744.8,666.4,50,North,Retail,Debit,POS,0,0
555.9,144.4,42,North,Retail,Credit,ATM,0,1
4041.4,341.7,33,West,Food,Prepaid,Online,0,0
4738.5,1086,47,West,Electronics,Prepaid,POS,0,0
362.5,949.6,51,North,Retail,Credit,POS,0,1
4775.6,757.2,19,West,Travel,Prepaid,Online,0,0
2613.4,1148.7,57,East,Travel,Prepaid,POS,0,0
1498.5,1014.4,61,West,Travel,Debit,ATM,0,0
385.2,2131.4,60,East,Food,Credit,ATM,0,0
2503.6,881.9,55,North,Travel,Credit,Online,0,1
3972.8,1507.8,68,North,Health,Prepaid,Online,0,0
3535.7,286,35,West,Retail,Credit,Online,0,0
252.1,1133.8,22,North,Electronics,Credit,ATM,0,0
365.4,2324.8,64,North,Travel,Prepaid,POS,0,0
2015,487.3,57,South,Food,Prepaid,ATM,1,0
1477.2,1510.1,23,North,Electronics,Credit,Online,0,0
1162.7,1290.2,29,South,Food,Debit,POS,1,0
1405.7,61.4,68,North,Electronics,Prepaid,ATM,0,0
4017.6,871.1,29,East,Electronics,Credit,Online,0,0
4646.2,139.5,29,East,Retail,Prepaid,Online,0,0
2026.1,3421,26,North,Electronics,Credit,POS,0,0
4530.6,1668.2,59,East,Health,Credit,ATM,0,0
1608.2,116.2,39,East,Health,Debit,POS,0,0
2382.7,129.8,66,East,Health,Prepaid,POS,0,0
1130.9,902.6,67,West,Food,Debit,ATM,0,0
3202.7,423,33,East,Retail,Prepaid,ATM,0,0
4894.9,35.5,21,South,Food,Debit,ATM,0,0
3017.9,780.1,67,West,Travel,Prepaid,POS,0,0
1789.7,490.8,20,South,Health,Debit,POS,0,0
3239.4,106.6,33,South,Retail,Debit,ATM,0,0
615.5,1619.1,31,South,Health,Prepaid,ATM,0,0
4443.4,2466,58,West,Retail,Debit,POS,0,0
2515.9,1413,55,North,Food,Debit,ATM,0,0
2247.3,1728.3,21,East,Food,Prepaid,Online,0,0
2929.7,244,19,East,Health,Prepaid,ATM,0,0
3124.3,305.9,27,North,Electronics,Credit,Online,0,0
359.8,233.9,28,North,Retail,Prepaid,Online,0,0
3413.4,1448.4,56,South,Travel,Credit,POS,1,0
1210.4,2954.9,43,West,Electronics,Debit,POS,0,0
3570,1261.7,54,South,Food,Prepaid,POS,0,0
4112.9,2132.6,43,East,Retail,Credit,ATM,0,0
4020,1018,21,North,Electronics,Prepaid,POS,0,0
2763,490.5,43,East,Travel,Credit,ATM,0,0
2601.3,554.7,55,North,Electronics,Credit,POS,0,0
715.2,78.3,45,West,Travel,Prepaid,Online,0,0
3877,32,19,South,Food,Debit,POS,0,0
1357.8,1189,19,East,Retail,Debit,Online,0,0
2484,577,33,West,Food,Credit,ATM,0,0
1422.1,803.4,40,East,Retail,Credit,POS,0,0
670,815.7,40,North,Electronics,Debit,POS,0,0
3148.2,324.9,30,East,Food,Prepaid,Online,0,0
272.6,646.1,38,West,Retail,Prepaid,POS,0,0
3743.5,636.3,56,West,Travel,Debit,ATM,0,0
1588.6,491.7,42,South,Retail,Debit,Online,0,0
1.7,1718.6,54,East,Food,Debit,ATM,0,0
2556.1,600,66,North,Food,Credit,ATM,0,0
235.2,925.4,30,East,Electronics,Debit,Online,0,0
1381.6,2258.8,32,South,Travel,Debit,ATM,0,0
3535.2,2011.7,45,North,Retail,Debit,POS,0,0
314.4,2211.1,20,North,Food,Debit,ATM,0,1
4196.9,314.7,40,South,Retail,Prepaid,POS,0,0
20.1,35.6,21,North,Health,Prepaid,Online,0,0
1234.9,302.5,64,West,Travel,Debit,POS,0,0
3704.8,326.7,67,West,Travel,Credit,ATM,0,0
1582,2400.9,20,North,Health,Credit,POS,0,1
510.4,1047.7,56,East,Travel,Prepaid,ATM,0,0
1801.8,85.2,25,North,Health,Credit,POS,0,0
1352.7,145.5,60,East,Retail,Credit,Online,0,0
4213.7,169.2,42,South,Health,Prepaid,Online,0,0
1567.4,995.4,58,West,Electronics,Debit,POS,0,0
3944.9,1329.6,69,West,Health,Debit,Online,0,0
4459.5,1963.6,29,South,Retail,Prepaid,POS,0,1
2169.7,2824.1,22,South,Travel,Debit,ATM,0,0
4549.8,225.3,50,West,Electronics,Debit,POS,1,0
1887.2,370.7,63,South,Health,Prepaid,ATM,0,0
4820.4,274.9,42,North,Retail,Prepaid,POS,0,0
447.4,444.4,42,North,Electronics,Prepaid,ATM,1,0
3435.4,2461.2,52,East,Electronics,Credit,Online,0,0
2469.6,855.9,32,East,Electronics,Prepaid,POS,0,0
1938.9,1340.1,59,East,Health,Prepaid,Online,0,0
3163.9,673.6,43,North,Retail,Prepaid,Online,0,0
3519.6,29.3,27,West,Retail,Prepaid,ATM,0,0
22.8,66.3,41,East,Retail,Debit,Online,0,0
835.6,772,52,North,Food,Prepaid,ATM,0,0
3565.5,1268.7,46,West,Travel,Prepaid,Online,0,1
3332.3,242.5,55,South,Retail,Credit,Online,0,0
4830.3,1279.8,22,North,Food,Credit,POS,0,0
3805.4,1664.2,41,South,Food,Debit,POS,0,0
4753.9,530.9,36,East,Electronics,Prepaid,ATM,0,0
3513,1372.1,63,West,Travel,Prepaid,Online,0,0
1491,517.6,66,North,Electronics,Prepaid,Online,0,0
527.7,1134.3,61,East,Travel,Credit,POS,0,0
3909.3,1443.9,26,East,Electronics,Debit,ATM,0,0
3221.1,4819.2,43,West,Health,Credit,POS,0,0
241.9,423.7,42,South,Travel,Prepaid,Online,0,0
1800.9,529.4,52,East,Food,Credit,ATM,0,0
4784,181.1,67,West,Food,Prepaid,Online,0,0
2502.5,228.2,53,West,Travel,Prepaid,POS,0,0
2164.2,1182.2,31,North,Electronics,Prepaid,ATM,0,0
2289,2489.5,23,East,Health,Debit,POS,0,0
1045.2,501.9,49,South,Health,Credit,Online,0,1
1844.2,198.3,43,South,Retail,Prepaid,Online,0,0
1849.7,335.6,32,East,Travel,Prepaid,POS,0,0
262.7,607.1,66,South,Health,Debit,Online,0,0
3838.1,343.4,48,West,Electronics,Debit,POS,0,0
2083.1,266,54,West,Electronics,Prepaid,POS,0,0
4111.1,1331.7,55,East,Food,Prepaid,ATM,0,0
4251.9,7.9,54,South,Health,Prepaid,Online,0,0
1060.8,774.9,36,West,Health,Prepaid,Online,0,0
3287.1,1578.7,31,East,Electronics,Debit,POS,0,0
2361.9,309.6,53,West,Food,Credit,ATM,0,0
4400.9,924.6,54,East,Health,Debit,POS,0,1
1079.5,1105.3,28,North,Electronics,Debit,Online,0,0
3389.4,1064.3,44,North,Food,Credit,ATM,0,0
3039.2,590.3,19,East,Food,Prepaid,ATM,1,0
1477.2,425.5,39,North,Electronics,Prepaid,POS,0,0
683.9,1807.4,19,North,Food,Credit,POS,0,0
3258.5,1420.7,37,South,Food,Debit,ATM,0,0
3693.2,387.5,61,North,Retail,Prepaid,Online,0,0
1578.8,108.7,65,South,Food,Credit,Online,0,0
3224.5,74.5,34,North,Health,Credit,ATM,0,0
1976.3,99,21,North,Food,Credit,POS,0,0
3566.3,874.4,31,West,Health,Prepaid,POS,0,0
996.9,53,24,East,Electronics,Credit,Online,0,0
4451.2,410.9,32,North,Food,Debit,Online,0,1
1437.8,1399.2,47,East,Electronics,Debit,ATM,0,0
1839.6,348.6,33,East,Travel,Credit,Online,0,0
291.4,1441,57,West,Food,Credit,Online,0,0
558.4,1368.3,19,East,Electronics,Credit,POS,0,0
2579.8,282.1,36,East,Travel,Debit,POS,0,0
1338.7,1305,18,North,Health,Prepaid,Online,0,0
4177.6,1377.4,48,West,Health,Debit,POS,0,0
74.5,506.6,21,East,Health,Credit,POS,0,0
1896.1,236.3,44,North,Health,Prepaid,POS,0,0
1687.4,736.6,42,West,Health,Prepaid,Online,0,0
97.6,2543.4,39,North,Retail,Credit,POS,0,0
622.7,1020.6,60,West,Electronics,Credit,Online,0,0
2068.8,189.9,27,West,Travel,Debit,Online,0,0
2464.8,1148.1,67,South,Travel,Debit,ATM,0,0
2022,557.2,50,South,Food,Debit,ATM,0,0
2655.2,895.3,66,South,Electronics,Credit,ATM,0,0
2976.1,1324.5,65,East,Retail,Prepaid,Online,0,1
50.6,723.5,61,North,Retail,Debit,ATM,0,0
2321,1681.9,47,West,Electronics,Credit,POS,0,0
4817.5,1280.7,47,North,Health,Prepaid,ATM,0,0
2595.6,954.7,33,East,Health,Credit,Online,0,0
3388,163.5,26,South,Electronics,Credit,POS,0,0
1560,1807.6,34,South,Travel,Credit,POS,0,0
3870.2,2747.4,52,North,Health,Debit,POS,0,0
3864.8,147.3,67,North,Food,Credit,ATM,0,0
2607,669.9,64,West,Retail,Credit,ATM,0,0
4880.1,299.6,32,North,Health,Credit,ATM,0,0
628.6,1404.6,65,West,Travel,Debit,ATM,0,0
85.7,1278.8,45,West,Health,Credit,POS,0,0
3851,151.9,37,South,Health,Credit,Online,1,0
4036,2095.8,50,North,Retail,Debit,ATM,0,0
601.9,199.6,50,South,Food,Credit,Online,0,1
1328.6,1595.8,53,West,Food,Prepaid,POS,0,0
88.7,610.6,30,South,Travel,Credit,Online,0,1
1467.2,397.9,21,South,Electronics,Credit,Online,0,0
3865.9,172.3,40,West,Electronics,Debit,ATM,0,0
2590.3,183.5,25,East,Electronics,Debit,ATM,0,0
1741.1,1084.4,30,East,Travel,Debit,POS,0,0
1859.3,799.5,41,North,Health,Debit,ATM,0,0
7.8,130.2,57,South,Food,Prepaid,Online,0,1
1499.7,119.6,63,North,Food,Credit,Online,0,0
3232.6,75.1,47,South,Health,Credit,Online,0,0
4871,1361.7,47,North,Food,Prepaid,Online,0,0
4235.5,1244.4,42,North,Food,Debit,ATM,0,0
119,60.2,50,West,Electronics,Credit,POS,0,0
4492.9,821.6,26,East,Electronics,Prepaid,ATM,0,0
3916.2,88.5,43,East,Retail,Credit,Online,0,0
3902.1,2340.8,41,East,Retail,Prepaid,POS,0,0
2290.5,2376.4,50,West,Food,Prepaid,POS,0,0
1990.6,1198.1,56,East,Electronics,Credit,Online,0,0
1515.3,2606.2,42,West,Retail,Debit,Online,0,0
329.4,1668.4,69,South,Retail,Debit,ATM,0,0
1141.9,1763.4,62,West,Electronics,Prepaid,POS,0,0
1233.8,843.3,32,North,Retail,Debit,POS,1,0
2420.9,365.4,58,North,Health,Credit,ATM,0,0
3737.5,245.6,65,South,Health,Prepaid,Online,0,0
2369.6,396.3,66,South,Electronics,Credit,POS,0,0
290.2,990.2,58,North,Electronics,Credit,ATM,0,0
4789,189.5,23,East,Retail,Debit,POS,0,0
4713.7,299.3,37,East,Food,Credit,ATM,0,0
3926.2,631.2,61,East,Travel,Prepaid,POS,0,0
4956.6,265.3,33,South,Health,Prepaid,Online,0,0
2722.9,888.3,38,North,Health,Credit,Online,0,0
4813.9,2566.2,32,West,Electronics,Credit,POS,0,0
378.9,1378.7,56,South,Food,Prepaid,POS,0,0
1829,1097.9,59,North,Electronics,Debit,POS,0,0
1127.7,874,21,East,Retail,Debit,ATM,0,0
980,669.3,41,East,Food,Debit,Online,0,1
704.9,206.5,20,East,Retail,Credit,ATM,0,0
3112.4,2251,67,North,Health,Credit,Online,1,0
3906.8,285.7,18,East,Electronics,Prepaid,Online,0,0
2891.9,95.8,47,North,Electronics,Prepaid,ATM,0,0
735.7,1386.4,30,South,Travel,Prepaid,Online,0,0
4055.8,193.1,35,West,Food,Prepaid,Online,0,0
3180.1,465,57,East,Health,Debit,POS,0,0
1941.4,28.7,28,South,Travel,Credit,ATM,0,1
3371,147.4,59,South,Travel,Credit,ATM,0,0
1300.3,190.2,46,North,Electronics,Debit,Online,0,0
1726.6,55.9,21,South,Food,Prepaid,ATM,0,0
4587.5,1069,42,North,Electronics,Prepaid,Online,0,0
1453.2,1814.1,53,North,Food,Credit,Online,0,0
2350.5,467.3,53,South,Travel,Prepaid,ATM,0,0
4450.8,2076.1,61,North,Retail,Credit,Online,0,0
3538.9,240,57,North,Health,Debit,POS,0,0
312,393.6,45,North,Travel,Credit,ATM,0,0
737.4,163.4,62,South,Electronics,Debit,ATM,0,0
40.2,969.1,25,West,Health,Prepaid,Online,1,0
3155,544.5,38,North,Travel,Credit,ATM,0,0
2238.9,950.1,52,East,Food,Prepaid,ATM,0,0
672.2,1434.1,61,South,Electronics,Prepaid,POS,0,0
4789.7,789,35,South,Travel,Prepaid,POS,0,1
2648.8,987.9,64,North,Food,Credit,ATM,0,0
1210.2,2737.2,42,South,Food,Prepaid,Online,0,0
2503.5,355.3,63,East,Food,Credit,POS,0,0
3398.4,445,58,West,Health,Prepaid,POS,0,0
382.1,1264.8,22,South,Electronics,Debit,POS,0,0
1374.2,945,64,South,Food,Credit,Online,0,1
4035,196.7,25,South,Travel,Debit,ATM,0,0
2298.9,471.8,40,North,Food,Debit,ATM,0,0
2733.3,630.8,20,East,Electronics,Credit,POS,0,0
2164.6,543.7,61,West,Health,Credit,ATM,0,0
220.5,196.3,54,East,Food,Credit,POS,0,0
829.6,2582.7,48,East,Travel,Prepaid,POS,0,0
2228.3,1436.8,46,South,Electronics,Prepaid,Online,0,0
1046.7,656.5,58,West,Food,Debit,Online,0,0
250.8,1139.6,37,East,Health,Credit,POS,0,0
4218.4,2275.8,20,West,Retail,Debit,Online,0,0
4906,146.4,40,North,Travel,Prepaid,Online,0,0
3965.9,288.2,57,South,Food,Debit,Online,0,0
4269.1,782.4,38,North,Food,Debit,ATM,0,0
1210.6,1604.5,30,West,Retail,Credit,ATM,0,0
4803.2,36.9,25,South,Electronics,Credit,Online,0,0
985.4,4136.3,22,North,Retail,Debit,ATM,0,0
4757.2,606.8,42,South,Electronics,Prepaid,POS,0,0
4974.1,445.1,56,North,Food,Debit,POS,0,0
3558.9,346.3,54,East,Retail,Prepaid,Online,0,0
4905.7,191.6,58,South,Food,Debit,Online,0,0
2848.1,1568.2,22,West,Retail,Debit,ATM,0,0
1298.4,3110.3,25,South,Food,Credit,Online,0,0
2185.5,533.8,61,West,Food,Debit,Online,0,0
2968.2,3045.4,21,North,Food,Prepaid,POS,0,0
366.3,1736.1,58,North,Health,Debit,POS,0,0
3112.1,655.9,39,West,Retail,Debit,ATM,0,0
4905.9,1120.9,31,North,Health,Prepaid,ATM,0,0
951.3,570.9,36,South,Food,Debit,ATM,0,1
3963.2,818.1,30,North,Travel,Debit,Online,0,0
4539.6,59.8,52,West,Electronics,Debit,Online,0,0
4718.6,1191.6,21,West,Retail,Debit,Online,0,0
4800.7,54.3,50,East,Retail,Prepaid,Online,0,0
2607.8,1698.7,39,West,Electronics,Prepaid,POS,0,0
4886.6,1742.7,18,North,Health,Prepaid,ATM,0,0
3786.8,270.6,28,West,Electronics,Prepaid,ATM,1,0
809.2,391.1,33,North,Travel,Debit,POS,0,0
2385,656.4,21,North,Food,Prepaid,POS,0,0
3591.9,908,46,East,Electronics,Debit,Online,0,0
1237.5,338.8,56,North,Electronics,Credit,ATM,0,0
3203.4,897.7,61,West,Food,Debit,ATM,0,0
3333.3,353.5,55,West,Retail,Debit,POS,0,0
814.3,57.1,41,West,Travel,Prepaid,ATM,0,0
2825.9,2.5,69,North,Electronics,Prepaid,POS,0,0
3858.4,106.6,26,West,Electronics,Prepaid,ATM,0,0
2495,1571.4,25,South,Retail,Credit,POS,0,0
61.5,3255.3,31,South,Travel,Debit,Online,0,1
46.2,556.8,32,West,Food,Credit,ATM,0,0
1785.8,718.8,39,North,Food,Debit,Online,0,0
4631,158.8,54,West,Health,Debit,POS,0,0
1144.2,800.8,32,South,Travel,Credit,ATM,0,0
3172.2,156.3,23,North,Travel,Credit,ATM,0,0
1111.2,944.7,18,West,Electronics,Debit,Online,0,0
1609,2706.9,37,North,Health,Credit,Online,0,0
4240.4,217.8,58,West,Food,Prepaid,POS,0,0
3644.6,1446.3,53,East,Travel,Debit,Online,0,0
477.9,23.8,19,North,Travel,Prepaid,ATM,0,0
2144.1,470.8,23,South,Retail,Credit,ATM,0,0
146.8,117.4,19,South,Food,Prepaid,ATM,0,0
2405,434.6,20,South,Retail,Credit,ATM,0,0
3312.5,190.6,24,South,Health,Prepaid,Online,0,0
593.4,467.3,37,West,Travel,Credit,Online,0,0
1445.1,540.5,66,West,Health,Debit,POS,0,0
1989.8,357.5,58,North,Retail,Debit,Online,0,0
4597.7,1068.9,58,East,Food,Debit,POS,0,0
4966.3,2511.5,68,East,Travel,Debit,Online,0,0
225.5,511.8,22,North,Food,Credit,Online,0,0
3805.3,213.6,42,South,Health,Prepaid,ATM,0,0
1859.2,315.7,55,East,Electronics,Debit,Online,0,0
1962.9,1924.2,35,East,Food,Credit,POS,0,0
3771.6,847.8,18,North,Food,Credit,ATM,0,0
4592.2,607,42,South,Food,Debit,Online,0,0
4754.7,162.1,34,West,Travel,Debit,ATM,0,0
2886,597.3,63,West,Health,Credit,ATM,0,0
1786.2,326.4,32,East,Health,Prepaid,ATM,0,1
3938,2867.6,22,West,Travel,Credit,POS,0,0
1255.8,2154.8,34,North,Food,Debit,POS,0,0
2820.8,87.6,38,East,Food,Debit,Online,0,0
1793.5,727,40,East,Electronics,Debit,ATM,0,0
3283.5,255,60,South,Food,Prepaid,Online,0,0
1202.8,529,27,West,Retail,Prepaid,POS,0,0
958.8,2094.3,34,South,Food,Prepaid,ATM,0,1
4591.3,749.7,18,East,Electronics,Credit,POS,0,0
509.9,406.8,54,West,Retail,Credit,ATM,1,0
2530.3,233.1,65,South,Electronics,Prepaid,ATM,0,0
1105,1611.1,24,West,Electronics,Prepaid,ATM,0,0
195.6,979.5,29,East,Health,Debit,Online,0,0
181.1,631.2,57,East,Travel,Debit,POS,0,0
876.9,245.2,67,East,Electronics,Credit,POS,0,0
4334,406.8,18,North,Food,Prepaid,POS,0,0
1413.1,3215,37,South,Health,Prepaid,ATM,0,0
4752.3,734.2,61,South,Retail,Credit,Online,0,0
2908.5,512,48,East,Travel,Prepaid,Online,0,0
2183.6,736.9,21,South,Health,Debit,Online,0,0
2900.9,1509.5,43,East,Electronics,Prepaid,Online,0,0
2584,415.7,29,South,Health,Credit,ATM,0,0
3794.1,196.9,39,West,Food,Credit,ATM,0,0
1413.2,879.3,18,South,Food,Prepaid,Online,0,0
1765.9,1094.2,18,East,Food,Credit,Online,0,0
4470.6,1247.3,20,South,Travel,Debit,POS,0,0
4732.3,2137,29,West,Health,Debit,ATM,0,0
4462.9,463.9,38,West,Health,Debit,Online,0,0
2097.8,78.3,30,West,Electronics,Prepaid,ATM,0,0
3902,3178.4,30,East,Retail,Credit,POS,0,0
2382.2,571,58,North,Food,Debit,Online,0,0
2488.2,976.2,35,East,Retail,Credit,ATM,0,0
1024.2,1097.5,50,West,Retail,Credit,ATM,0,0
2956.1,790.8,23,South,Food,Credit,ATM,0,0
931.5,229.7,42,West,Food,Debit,ATM,0,0
1658.5,1407.1,40,North,Electronics,Credit,ATM,0,0
4275.3,1628.4,41,North,Travel,Debit,ATM,0,0
1036.2,805.1,54,West,Food,Debit,POS,0,0
356.7,670.5,43,East,Retail,Debit,ATM,0,0
346,121,21,North,Electronics,Prepaid,POS,0,0
4704,87.7,55,West,Health,Credit,POS,0,0
2535.1,414.9,52,East,Electronics,Prepaid,ATM,0,0
2047.7,372.3,66,South,Food,Prepaid,Online,0,0
4054.6,3071.7,28,East,Food,Prepaid,ATM,0,0
4179.3,1530.7,53,North,Travel,Prepaid,POS,0,0
1661.6,1078.6,42,East,Electronics,Debit,ATM,0,0
3468.4,729.1,37,East,Food,Debit,ATM,0,0
3855.8,183.2,18,South,Retail,Credit,ATM,0,0
3273.6,3837.7,47,West,Retail,Credit,POS,0,0
758.8,470.1,21,East,Electronics,Debit,POS,0,0
4379.5,113.1,40,South,Travel,Credit,POS,0,0
2695.9,680.8,52,North,Electronics,Credit,Online,0,0
1413.1,2071.5,59,West,Travel,Prepaid,Online,0,0
2126.7,2182.9,39,North,Retail,Prepaid,Online,1,0
188.8,11,48,West,Food,Prepaid,Online,0,0
640.2,2174.2,18,East,Health,Prepaid,ATM,0,0
3828,316.7,21,East,Food,Prepaid,Online,1,0
1.1,39.8,36,West,Retail,Debit,Online,0,0
2083.4,1882.5,47,North,Retail,Prepaid,Online,0,0
2613,1994.1,18,North,Food,Prepaid,ATM,0,0
274.1,906.9,65,North,Food,Debit,Online,0,0
4865.4,854.3,36,East,Retail,Prepaid,Online,0,0
1131.4,1677.3,69,West,Food,Credit,Online,0,0
1521.7,1543.2,38,West,Health,Debit,POS,0,0
1520.4,2208.2,39,North,Health,Credit,Online,0,0
1152.9,804.6,67,East,Electronics,Credit,Online,0,0
8.4,3431.1,19,West,Health,Debit,Online,0,0
3647,5558.9,23,West,Retail,Debit,ATM,0,1
4834.3,123.9,38,North,Retail,Prepaid,Online,0,0
1122.2,1894.1,50,North,Electronics,Debit,Online,0,0
3315.6,692.8,36,West,Travel,Debit,POS,0,0
3709.7,490.3,44,East,Electronics,Prepaid,POS,0,0
4242.3,949.5,54,South,Travel,Prepaid,ATM,0,1
2113.7,57.6,46,West,Travel,Debit,ATM,0,0
1515.4,706.2,45,West,Food,Prepaid,Online,0,1
1627.2,2047.1,51,East,Health,Prepaid,POS,0,0
3563.4,240.1,18,West,Travel,Prepaid,ATM,0,0
4084.1,555.8,65,South,Food,Credit,ATM,0,0
908.9,2804.8,42,East,Electronics,Prepaid,POS,0,0
1855.3,559.6,38,South,Electronics,Credit,Online,0,0
4509.8,443.7,51,South,Travel,Debit,POS,0,0
4033.7,580.8,43,West,Food,Credit,Online,0,0
4924.3,732.8,53,South,Retail,Credit,Online,0,0
3771.5,999.6,52,West,Health,Credit,POS,0,0
1966.6,1612.9,40,West,Travel,Credit,Online,0,0
2953.6,601.7,34,East,Retail,Credit,ATM,0,0
3305.4,1700.9,64,East,Health,Credit,POS,0,0
393.2,763,59,East,Retail,Debit,ATM,0,0
2722.9,413.2,29,West,Food,Debit,Online,0,0
3546.9,1072.8,61,South,Travel,Debit,Online,0,0
837.4,1264.9,37,South,Retail,Credit,POS,0,0
3903.4,816.6,56,East,Retail,Prepaid,POS,0,0
2919.3,58.3,44,East,Retail,Credit,Online,1,0
4761.2,186.2,59,West,Travel,Debit,POS,0,0
213.1,335.9,54,North,Food,Credit,Online,0,0
1327.4,332.2,37,North,Food,Debit,ATM,0,0
3008.2,1119.1,69,West,Retail,Prepaid,POS,0,0
1483.5,18.5,28,North,Food,Prepaid,ATM,0,1
3572.4,1409.3,45,North,Health,Debit,POS,0,0
3795.3,308.4,19,North,Food,Debit,ATM,0,0
513.5,371.1,41,East,Retail,Credit,Online,0,0
2569.8,750.6,33,South,Health,Credit,Online,0,0
2544.9,243.3,29,South,Travel,Credit,Online,0,0
1847,2158.2,33,East,Electronics,Prepaid,Online,1,0
4664.7,89.2,53,East,Food,Prepaid,POS,1,0
4137.7,587.7,19,East,Health,Prepaid,ATM,0,0
3486.3,1893.3,42,North,Electronics,Credit,POS,0,0
3571.9,956.7,46,West,Travel,Debit,POS,0,0
2309.1,345.8,45,West,Electronics,Debit,Online,0,0
4605.1,546,27,North,Travel,Credit,POS,0,0
3473.3,1226.5,62,North,Retail,Credit,ATM,0,0
3645.2,3621.6,40,East,Retail,Debit,POS,0,0
4308.6,2236.2,49,East,Travel,Debit,ATM,0,0
1371.1,419.2,48,South,Electronics,Prepaid,Online,0,0
4035.5,6318.8,36,East,Food,Credit,Online,0,0
977,3.5,32,North,Electronics,Prepaid,POS,0,0
1727.4,28,50,South,Electronics,Prepaid,ATM,0,0
1678.7,1736.4,34,East,Food,Debit,Online,0,0
4892.6,222.5,69,South,Electronics,Credit,Online,0,0
4282.8,62.7,53,South,Electronics,Debit,POS,0,1
3506.1,270.7,37,East,Health,Prepaid,ATM,0,0
3635.6,555.3,26,West,Travel,Credit,Online,0,0
2810.8,1311.4,55,North,Retail,Prepaid,Online,1,0
4735.5,979.1,20,North,Travel,Prepaid,ATM,0,0
2481.8,271.3,19,South,Electronics,Debit,POS,0,0
1903.2,699.7,35,West,Food,Credit,POS,0,1
816,2606.6,40,West,Food,Credit,Online,0,0
3931.2,1687.4,36,East,Retail,Credit,Online,0,0
3672.5,390.4,24,East,Retail,Credit,POS,0,0
1922.4,4032.2,52,North,Retail,Prepaid,POS,0,0
126.9,1233.1,67,East,Food,Debit,Online,0,0
4195.1,64.5,37,East,Electronics,Credit,ATM,0,0
58.1,35.8,37,South,Retail,Prepaid,ATM,0,0
3518.8,184.4,36,West,Retail,Debit,Online,1,0
4851.3,1301.4,58,West,Food,Debit,Online,0,0
2188.9,203,33,East,Electronics,Debit,Online,0,0
1175.6,716.4,55,East,Retail,Credit,Online,1,0
3524.7,97.9,38,East,Electronics,Prepaid,POS,0,0
4085.8,2536.9,46,North,Health,Debit,ATM,0,0
2732.6,421.5,61,North,Retail,Debit,ATM,0,0
4835.2,2387.4,55,South,Retail,Debit,ATM,0,0
259.3,2898.2,62,North,Food,Prepaid,POS,1,0
2524.5,6.1,41,West,Health,Prepaid,Online,0,0
3592.6,623.9,54,North,Health,Credit,ATM,0,0
4313.3,25,46,West,Health,Credit,ATM,0,0
897.1,2393.5,48,North,Travel,Prepaid,POS,0,0
4000.2,730.7,62,North,Food,Credit,Online,0,0
2764,77.9,69,South,Food,Prepaid,Online,0,0
1983.4,116.8,56,East,Retail,Credit,Online,0,0
659.4,483.7,29,East,Food,Credit,ATM,0,0
4326.6,2817.3,47,East,Retail,Prepaid,POS,0,0
787.2,1180.6,21,South,Retail,Debit,ATM,0,1
1549.6,2022.1,47,West,Travel,Debit,POS,0,0
1450.9,456.4,22,North,Food,Credit,POS,0,0
4357.2,44.2,33,South,Food,Debit,ATM,0,0
3363.8,3662,44,West,Travel,Debit,POS,0,0
3983.6,17.3,21,South,Travel,Credit,POS,0,0
1253.1,2949.8,25,South,Food,Debit,POS,0,0
3124.7,459.9,65,West,Food,Prepaid,Online,0,0
2859.2,10.1,25,East,Retail,Prepaid,Online,0,0
4164.3,1168.5,34,North,Electronics,Debit,Online,0,0
4530.5,3939.4,63,East,Retail,Prepaid,Online,0,0
61.8,3370.4,61,South,Health,Prepaid,ATM,0,0
3370.4,175.5,20,West,Health,Debit,ATM,0,0
260.1,200,44,South,Electronics,Prepaid,ATM,0,0
2744.7,833.6,69,East,Travel,Credit,Online,0,0
1438.9,1014.2,51,East,Health,Credit,ATM,0,0
